experimentID; Дата; температура платы, °С; позиция ЗИ (датч.), ед. ПНВ; позиция ОИ (датч.), ед. ПНВ; позиция ЗИ №2 (датч.), ед. ПНВ; уровень (датч.), мм; позиция ЗИ (комп.), ед. ПНВ; позиция ОИ (комп.), ед. ПНВ; позиция ЗИ №2 (комп.), ед. ПНВ; уровень (комп.), мм; 
7; 17.07.13 17:07:49; 31.8; 221.003; 304.466; 3526.017; 1808.831; 221.0035; 304.4663; 3526.017; 1808.831; 
7; 17.07.13 17:07:56; 31.8; 221.037; 304.473; 3526.053; 1808.238; 221.0371; 304.4739; 3526.053; 1808.238; 
7; 17.07.13 17:08:02; 31.8; 221.023; 304.456; 3526.038; 1808.158; 221.0235; 304.4568; 3526.039; 1808.159; 
7; 17.07.13 17:08:09; 31.8; 221.003; 304.465; 3526.028; 1808.813; 221.0036; 304.466; 3526.029; 1808.814; 
7; 17.07.13 17:08:15; 31.8; 221.03; 304.472; 3526.042; 1808.344; 221.0308; 304.4722; 3526.043; 1808.344; 
7; 17.07.13 17:08:22; 31.8; 221; 304.474; 3526.022; 1809.058; 221.0009; 304.474; 3526.022; 1809.059; 
7; 17.07.13 17:08:28; 31.8; 220.995; 304.429; 3525.992; 1808.199; 220.9951; 304.4297; 3525.992; 1808.2; 
7; 17.07.13 17:08:35; 31.8; 220.965; 304.408; 3525.998; 1808.358; 220.9658; 304.4083; 3525.998; 1808.359; 
7; 17.07.13 17:08:41; 31.8; 220.975; 304.421; 3526.005; 1808.445; 220.9755; 304.4218; 3526.006; 1808.445; 
7; 17.07.13 17:08:47; 31.8; 220.997; 304.43; 3525.993; 1808.175; 220.9972; 304.4307; 3525.993; 1808.175; 
7; 17.07.13 17:08:54; 31.8; 220.996; 304.456; 3526.036; 1808.763; 220.9961; 304.4567; 3526.037; 1808.763; 
7; 17.07.13 17:09:00; 31.8; 221.007; 304.45; 3526.045; 1808.362; 221.0077; 304.4505; 3526.046; 1808.363; 
7; 17.07.13 17:09:07; 31.8; 220.985; 304.479; 3526.018; 1809.517; 220.986; 304.4796; 3526.019; 1809.516; 
7; 17.07.13 17:09:13; 31.8; 221.002; 304.44; 3526.032; 1808.248; 221.003; 304.4406; 3526.032; 1808.249; 
7; 17.07.13 17:09:20; 31.8; 220.993; 304.462; 3526.012; 1808.957; 220.9936; 304.4622; 3526.012; 1808.956; 
7; 17.07.13 17:09:26; 31.8; 221; 304.46; 3526.021; 1808.76; 221.0001; 304.4599; 3526.022; 1808.758; 
7; 17.07.13 17:09:33; 31.8; 220.974; 304.446; 3526.019; 1809.025; 220.9741; 304.4463; 3526.019; 1809.025; 
7; 17.07.13 17:09:39; 31.8; 221.014; 304.471; 3526.049; 1808.687; 221.014; 304.4711; 3526.05; 1808.688; 
7; 17.07.13 17:09:46; 31.8; 220.991; 304.455; 3526.015; 1808.848; 220.9918; 304.4557; 3526.016; 1808.848; 
7; 17.07.13 17:09:52; 31.8; 221.02; 304.459; 3526.041; 1808.269; 221.0208; 304.4591; 3526.041; 1808.269; 
7; 17.07.13 17:09:58; 31.8; 220.998; 304.451; 3526.035; 1808.594; 220.9984; 304.4514; 3526.035; 1808.594; 
7; 17.07.13 17:10:05; 31.8; 221.006; 304.452; 3526.025; 1808.456; 221.0062; 304.4527; 3526.025; 1808.456; 
7; 17.07.13 17:10:11; 31.9; 220.983; 304.454; 3526; 1809; 220.9839; 304.4543; 3526; 1809; 
7; 17.07.13 17:10:18; 31.8; 220.964; 304.411; 3526.007; 1808.451; 220.9647; 304.4116; 3526.007; 1808.452; 
7; 17.07.13 17:10:24; 31.9; 220.965; 304.409; 3525.989; 1808.401; 220.9651; 304.4094; 3525.99; 1808.402; 
7; 17.07.13 17:10:31; 31.8; 220.982; 304.421; 3526.002; 1808.279; 220.9823; 304.4211; 3526.002; 1808.28; 
7; 17.07.13 17:10:37; 31.8; 220.951; 304.433; 3525.972; 1809.252; 220.9515; 304.4332; 3525.972; 1809.253; 
7; 17.07.13 17:10:44; 31.8; 220.97; 304.413; 3525.999; 1808.38; 220.9706; 304.4139; 3525.999; 1808.381; 
7; 17.07.13 17:10:50; 31.9; 220.951; 304.435; 3525.987; 1809.296; 220.9515; 304.4355; 3525.988; 1809.297; 
7; 17.07.13 17:10:57; 31.9; 221.014; 304.47; 3526.046; 1808.661; 221.0145; 304.4704; 3526.046; 1808.662; 
7; 17.07.13 17:11:03; 31.9; 221.009; 304.455; 3526.032; 1808.45; 221.0094; 304.4557; 3526.032; 1808.451; 
7; 17.07.13 17:11:09; 31.9; 220.984; 304.454; 3526.01; 1808.983; 220.9842; 304.4541; 3526.01; 1808.983; 
7; 17.07.13 17:11:16; 31.9; 220.994; 304.468; 3526.014; 1809.068; 220.9948; 304.4682; 3526.014; 1809.067; 
7; 17.07.13 17:11:22; 31.9; 221.014; 304.456; 3526.041; 1808.353; 221.0147; 304.4568; 3526.042; 1808.354; 
7; 17.07.13 17:11:29; 31.9; 220.983; 304.448; 3526.01; 1808.865; 220.9833; 304.448; 3526.011; 1808.865; 
7; 17.07.13 17:11:35; 31.9; 221.003; 304.458; 3526.012; 1808.656; 221.0035; 304.4585; 3526.012; 1808.655; 
7; 17.07.13 17:11:42; 31.9; 220.973; 304.451; 3526.011; 1809.163; 220.9734; 304.4514; 3526.011; 1809.161; 
7; 17.07.13 17:11:48; 31.9; 220.985; 304.462; 3526.013; 1809.148; 220.9858; 304.463; 3526.013; 1809.148; 
7; 17.07.13 17:11:55; 31.9; 220.997; 304.457; 3526.014; 1808.756; 220.9979; 304.4576; 3526.014; 1808.756; 
7; 17.07.13 17:12:01; 31.9; 220.982; 304.447; 3525.985; 1808.875; 220.9825; 304.4471; 3525.986; 1808.877; 
7; 17.07.13 17:12:08; 31.9; 220.981; 304.442; 3526.018; 1808.768; 220.9817; 304.4424; 3526.018; 1808.768; 
7; 17.07.13 17:12:14; 31.9; 220.983; 304.457; 3526.015; 1809.067; 220.9834; 304.4571; 3526.016; 1809.067; 
7; 17.07.13 17:12:20; 31.9; 220.996; 304.438; 3526.032; 1808.342; 220.9962; 304.4381; 3526.033; 1808.343; 
7; 17.07.13 17:12:27; 31.9; 220.988; 304.46; 3526.022; 1809.029; 220.9885; 304.4606; 3526.022; 1809.028; 
7; 17.07.13 17:12:33; 31.9; 221.004; 304.459; 3526.019; 1808.655; 221.0043; 304.4594; 3526.02; 1808.655; 
7; 17.07.13 17:12:40; 31.9; 220.99; 304.459; 3526.004; 1808.968; 220.9905; 304.4595; 3526.004; 1808.97; 
7; 17.07.13 17:12:46; 31.9; 220.982; 304.444; 3526; 1808.808; 220.9828; 304.4447; 3526; 1808.808; 
7; 17.07.13 17:12:53; 31.9; 220.99; 304.418; 3526.025; 1808.023; 220.9904; 304.4182; 3526.026; 1808.023; 
7; 17.07.13 17:12:59; 31.9; 220.965; 304.421; 3525.989; 1808.653; 220.966; 304.4213; 3525.99; 1808.652; 
7; 17.07.13 17:13:06; 31.9; 220.961; 304.435; 3525.98; 1809.072; 220.9616; 304.4352; 3525.98; 1809.072; 
7; 17.07.13 17:13:12; 31.9; 220.938; 304.395; 3525.978; 1808.683; 220.9389; 304.3958; 3525.979; 1808.682; 
7; 17.07.13 17:13:19; 31.9; 220.952; 304.401; 3525.978; 1808.507; 220.9529; 304.4017; 3525.979; 1808.507; 
7; 17.07.13 17:13:25; 31.9; 220.922; 304.4; 3525.944; 1809.165; 220.923; 304.4008; 3525.945; 1809.166; 
7; 17.07.13 17:13:31; 31.9; 220.951; 304.396; 3525.98; 1808.419; 220.9511; 304.3962; 3525.981; 1808.42; 
7; 17.07.13 17:13:38; 31.9; 220.988; 304.439; 3526.011; 1808.563; 220.9885; 304.4398; 3526.011; 1808.563; 
7; 17.07.13 17:13:44; 31.9; 220.976; 304.439; 3526.006; 1808.837; 220.9762; 304.4397; 3526.006; 1808.838; 
7; 17.07.13 17:13:51; 31.9; 220.965; 304.438; 3525.983; 1809.051; 220.9657; 304.4384; 3525.983; 1809.052; 
7; 17.07.13 17:13:57; 31.9; 220.964; 304.449; 3525.998; 1809.319; 220.9647; 304.4495; 3525.998; 1809.318; 
7; 17.07.13 17:14:04; 31.9; 220.994; 304.445; 3526.029; 1808.538; 220.9949; 304.4454; 3526.029; 1808.538; 
7; 17.07.13 17:14:10; 31.9; 220.958; 304.443; 3525.998; 1809.332; 220.9583; 304.4439; 3525.998; 1809.333; 
7; 17.07.13 17:14:17; 32; 220.954; 304.438; 3525.98; 1809.316; 220.9542; 304.4388; 3525.98; 1809.316; 
7; 17.07.13 17:14:23; 31.9; 220.877; 304.358; 3525.885; 1809.255; 220.8775; 304.3589; 3525.885; 1809.254; 
7; 17.07.13 17:14:29; 32; 220.965; 304.447; 3525.983; 1809.265; 220.965; 304.4471; 3525.984; 1809.263; 
7; 17.07.13 17:14:36; 32; 220.901; 304.357; 3525.931; 1808.671; 220.9014; 304.3577; 3525.932; 1808.672; 
7; 17.07.13 17:14:42; 32; 220.859; 304.336; 3525.89; 1809.124; 220.8598; 304.336; 3525.891; 1809.124; 
7; 17.07.13 17:14:49; 32; 220.816; 304.312; 3525.866; 1809.576; 220.8163; 304.3129; 3525.866; 1809.576; 
7; 17.07.13 17:14:55; 32; 220.847; 304.327; 3525.897; 1809.193; 220.8474; 304.3271; 3525.897; 1809.192; 
7; 17.07.13 17:15:02; 32; 220.858; 304.344; 3525.899; 1809.328; 220.8589; 304.3443; 3525.9; 1809.326; 
7; 17.07.13 17:15:08; 32; 220.859; 304.345; 3525.913; 1809.325; 220.8596; 304.3453; 3525.914; 1809.325; 
7; 17.07.13 17:15:15; 32.1; 220.842; 304.302; 3525.868; 1808.744; 220.8427; 304.302; 3525.868; 1808.744; 
7; 17.07.13 17:15:21; 32.1; 220.863; 304.35; 3525.885; 1809.37; 220.8639; 304.3507; 3525.885; 1809.37; 
7; 17.07.13 17:15:28; 32.1; 220.861; 304.349; 3525.891; 1809.389; 220.8618; 304.3496; 3525.892; 1809.388; 
7; 17.07.13 17:15:34; 32.1; 220.846; 304.348; 3525.873; 1809.729; 220.846; 304.3488; 3525.873; 1809.729; 
7; 17.07.13 17:15:40; 32.1; 220.84; 304.29; 3525.861; 1808.543; 220.8405; 304.2909; 3525.862; 1808.543; 
7; 17.07.13 17:15:47; 32.1; 221.006; 304.456; 3526.026; 1808.548; 221.0061; 304.4567; 3526.027; 1808.548; 
7; 17.07.13 17:15:53; 32.1; 221.023; 304.483; 3526.036; 1808.756; 221.0236; 304.4831; 3526.037; 1808.754; 
7; 17.07.13 17:16:00; 32.1; 221.067; 304.551; 3526.098; 1809.292; 221.0674; 304.551; 3526.099; 1809.29; 
7; 17.07.13 17:16:06; 32.1; 221.081; 304.566; 3526.108; 1809.331; 221.0817; 304.5669; 3526.108; 1809.331; 
7; 17.07.13 17:16:13; 32.1; 221.078; 304.558; 3526.109; 1809.2; 221.0787; 304.5582; 3526.109; 1809.198; 
7; 17.07.13 17:16:19; 32.1; 221.08; 304.556; 3526.099; 1809.131; 221.0807; 304.5569; 3526.1; 1809.13; 
7; 17.07.13 17:16:26; 32.1; 221.081; 304.567; 3526.11; 1809.362; 221.0813; 304.5678; 3526.11; 1809.36; 
7; 17.07.13 17:16:32; 32.1; 221.065; 304.54; 3526.076; 1809.106; 221.0657; 304.5405; 3526.077; 1809.104; 
7; 17.07.13 17:16:39; 32.2; 221.082; 304.565; 3526.106; 1809.294; 221.0824; 304.5659; 3526.107; 1809.293; 
7; 17.07.13 17:16:45; 32.1; 221.106; 304.568; 3526.157; 1808.773; 221.1069; 304.5681; 3526.158; 1808.773; 
7; 17.07.13 17:16:51; 32.1; 221.086; 304.543; 3526.105; 1808.69; 221.0864; 304.5432; 3526.105; 1808.69; 
7; 17.07.13 17:16:58; 32.1; 221.063; 304.536; 3526.074; 1809.05; 221.0636; 304.5361; 3526.074; 1809.05; 
7; 17.07.13 17:17:04; 32.2; 221.054; 304.521; 3526.111; 1808.902; 221.0544; 304.5215; 3526.111; 1808.903; 
7; 17.07.13 17:17:11; 32.2; 221.08; 304.537; 3526.113; 1808.682; 221.0809; 304.5377; 3526.113; 1808.682; 
7; 17.07.13 17:17:17; 32.1; 221.057; 304.537; 3526.087; 1809.195; 221.0578; 304.537; 3526.088; 1809.192; 
7; 17.07.13 17:17:24; 32.2; 221.074; 304.557; 3526.091; 1809.294; 221.0742; 304.5575; 3526.092; 1809.294; 
7; 17.07.13 17:17:30; 32.2; 221.1; 304.577; 3526.132; 1809.132; 221.1009; 304.5774; 3526.132; 1809.13; 
7; 17.07.13 17:17:37; 32.2; 221.107; 304.565; 3526.143; 1808.712; 221.1072; 304.5655; 3526.143; 1808.713; 
